56.760252,44.938293,34.435487,25.495607,47.327158,48.079181,48.654494,55.966562,57.404983,57.242525,63.364011,64.414340,63.935298,69.523221,70.637357,16.826047,27.590629,30.430901,25.488383,57.043254,70.422858,81.139612,57.824099,51.208341,42.526460,55.169660,48.545933,40.693784,50.538433,43.541616,
54.457760,41.624337,30.725503,21.599677,43.091470,43.151465,43.072632,53.162342,54.626465,54.052293,60.429335,61.485422,60.907018,66.500437,67.399788,24.783561,35.484058,38.604826,34.961981,63.972735,77.600420,88.788569,65.619987,58.616048,49.770689,62.554449,55.978668,48.222899,57.841933,51.069933,
39.612487,27.763361,17.833437,9.093663,26.860330,27.448308,27.817976,37.719333,39.772049,39.022771,45.728004,47.521186,46.395695,52.156055,53.602755,25.847536,36.286941,40.539414,37.322852,66.217303,80.488175,91.355538,67.116177,59.838367,50.746399,64.060295,56.813049,48.847672,60.066301,52.869612,
45.333099,33.409727,23.336020,14.664368,32.822511,33.241546,33.630148,43.232810,45.154190,44.835600,51.086825,52.664042,52.028912,58.007574,59.045243,22.200158,32.797563,36.787719,33.444437,60.860658,74.670351,85.818410,63.176829,56.389213,47.593075,60.475266,53.338552,45.417494,56.445169,49.643007,
70.214182,57.086843,46.633148,37.861526,59.403425,59.991884,61.214542,68.265671,68.924230,69.620836,76.105130,76.149189,76.452875,82.388747,82.831085,20.834604,31.700453,34.189737,30.219468,58.055830,71.457696,81.894416,61.060911,54.764199,45.816970,58.843130,52.317953,44.672400,54.846686,48.707187,
76.275843,62.343568,51.562202,42.844003,66.101509,65.448463,65.304381,74.485177,75.171608,76.006341,81.769305,82.224089,82.617277,87.801039,89.006376,22.419070,32.870701,35.309166,30.952978,61.741304,75.151920,85.913950,63.275433,56.900251,48.102811,61.258882,54.377425,46.778139,55.889750,49.393177,
52.874810,40.420336,29.780394,20.843096,41.507676,41.724545,41.848335,51.479417,53.140736,52.921396,59.530556,60.638642,60.205513,66.104656,66.800094,26.998460,37.321243,40.242884,36.648634,65.759069,79.262054,89.935827,67.236966,60.228992,51.001960,64.110947,57.273412,49.078467,59.619647,52.924842,
46.430910,34.952599,25.054315,16.177200,34.691581,35.278192,35.737637,44.769317,46.751058,46.436596,52.642161,54.115307,53.291678,59.374225,60.382420,23.890008,34.274805,38.616782,35.757092,62.372124,76.027036,87.005723,64.673406,57.491171,48.351237,61.573780,54.640436,46.873972,57.353002,50.531298,
56.435519,46.529022,37.665135,30.076912,48.556456,49.274960,49.740210,56.834233,57.965946,57.544136,63.459188,64.311290,63.699281,68.695235,69.242162,29.022455,38.014352,41.086963,38.063726,63.133413,74.098539,83.023834,63.200998,57.072073,49.582431,60.662633,54.575241,47.696093,56.853187,50.915045,
61.356783,52.340466,44.297805,37.673211,53.336090,54.165971,54.782802,61.606503,62.836432,62.343794,67.253727,68.210065,67.639017,72.069627,72.640252,30.244493,38.802576,42.229581,40.728095,61.398739,71.295559,79.239690,62.321532,57.074255,50.571913,60.381240,55.038774,49.025351,56.670839,51.448268,
77.539408,68.495131,62.209499,60.724473,42.694646,34.230214,27.739286,49.430189,54.626846,60.386229,53.564018,58.009142,62.968218,57.233620,62.273628,45.847955,35.242492,24.447253,13.866800,43.065220,45.963389,47.611654,55.905032,56.228280,54.537535,63.865596,63.883388,62.862337,71.135366,70.957750,
76.844317,70.451170,65.522039,65.639162,42.405933,33.316562,26.275608,45.685622,48.184228,51.977801,51.895082,56.549227,60.874748,53.325868,58.715165,49.367604,35.690272,23.944832,12.898508,36.846709,36.669028,35.519984,53.630000,57.201892,58.581161,62.151051,63.154721,62.667036,69.565409,70.604604,
40.857425,48.464674,55.901849,59.713745,78.047454,87.003225,94.276577,67.129409,56.414562,48.479170,63.905936,53.541267,46.851110,62.499356,54.246992,57.671463,41.433653,30.366576,20.404291,41.014937,39.261150,37.575608,56.552172,58.651805,59.142148,67.481363,67.366803,65.772235,76.679301,75.589144,
60.845333,61.572254,64.512503,67.545396,70.191145,69.589281,70.551407,63.690996,60.801387,61.831689,62.555516,60.223222,62.510705,64.151996,62.128943,55.152476,39.544535,28.860188,19.458744,46.542978,44.744980,40.429482,60.670209,59.691823,55.824453,70.603144,68.845260,66.256011,78.858155,76.789331,
63.192576,56.171155,50.111783,48.318070,32.740360,23.957436,17.349452,36.473006,41.827476,48.090810,40.012184,44.602287,49.943715,42.375636,47.505581,59.169620,48.463073,38.540655,28.955516,52.436227,53.348148,53.816956,65.908623,66.980803,65.844071,74.604070,75.638342,74.521142,81.171006,82.056886,
45.671642,54.087186,62.148726,66.319811,77.969140,85.430717,91.639525,69.229186,59.891129,53.079951,66.905326,57.537621,51.534128,64.504981,57.459533,60.131836,48.287043,42.148018,35.150933,52.973151,53.335106,53.516698,62.331831,63.158846,63.519502,71.419197,70.671421,69.191897,79.557621,77.548254,
65.972292,57.509345,49.583679,47.341895,28.685254,19.110537,12.049973,36.583412,42.036694,47.568420,40.296453,45.024273,49.610037,42.041826,47.479522,46.009082,33.741260,22.600727,11.951360,37.801692,39.274296,39.840719,52.059025,53.615230,53.470743,61.626995,62.177455,62.200487,70.920646,71.252310,
81.978029,74.387866,70.776367,71.679831,59.410417,50.993156,44.110811,55.839813,61.414415,68.025458,56.959260,62.157470,68.349397,59.494907,64.192826,58.507812,44.141227,32.151723,20.829305,44.163901,43.000278,42.398879,57.422167,59.629130,59.718794,67.016661,68.491971,68.148899,74.507034,75.580728,
73.202729,69.392139,66.244900,66.106683,42.822397,39.310709,37.262455,42.873925,42.157346,42.521715,48.290625,51.599705,55.161619,49.785402,52.993780,51.694131,39.436370,28.967822,20.249557,45.362994,48.094407,48.778909,52.278686,52.636290,51.802641,60.865462,61.675066,61.615926,69.592941,69.566751,
81.188160,75.686359,70.201784,68.517834,55.373317,48.321271,43.098378,59.497380,63.878429,68.660289,62.009615,65.964592,69.794363,63.257176,67.569971,52.546293,42.468321,34.849674,27.070230,44.539341,44.892782,44.759160,56.146640,57.330912,57.021797,63.998419,65.115243,64.614117,70.157218,71.111882,
77.908385,68.182236,60.158288,55.504358,52.085173,44.603580,38.485074,49.647009,41.246462,35.158250,56.997269,61.026186,64.897525,62.454218,65.865457,54.596376,50.635290,54.826474,60.423946,43.523538,42.071444,40.773731,58.144522,60.388082,61.885715,66.436434,65.843916,65.096885,71.491545,70.620561,
90.173811,83.120602,76.709211,72.800666,76.007187,67.172551,60.787022,77.823561,67.705083,61.314785,83.935946,76.620728,72.448772,89.848322,85.794604,59.978807,53.904873,53.573453,54.465151,44.014695,42.612326,41.279966,59.583175,62.959445,65.147763,69.480419,69.462824,68.881619,75.610638,74.428940,
89.179301,78.646135,70.047545,64.650464,63.933939,56.176406,49.582583,61.054909,51.657498,45.095408,65.995675,70.770741,74.854863,72.074980,76.149762,56.275272,53.042978,60.557199,66.348702,44.149256,42.916518,41.800976,59.594381,61.495483,63.061571,67.216259,66.023707,65.138501,72.882074,71.525151,
71.924555,61.405647,53.160268,48.191071,43.177062,35.275754,28.928730,40.785968,32.559198,26.785651,48.689768,52.831477,56.850642,54.274499,57.788438,55.513132,51.472455,56.225753,62.494069,44.383678,42.939037,41.753176,60.200137,62.639034,64.327079,68.987715,68.072581,67.236537,73.708010,72.546744,
63.752007,53.137064,45.261955,40.489933,36.275706,28.531682,22.503507,34.088311,26.106754,20.399317,41.645938,45.500141,49.174899,46.830559,50.116873,51.164234,47.482124,52.200979,58.328724,40.563816,39.283711,38.371298,55.963510,58.712101,60.538870,65.353823,64.486462,63.072020,70.266008,69.115490,
94.279969,85.143030,77.742070,73.693132,70.746678,62.768710,56.217754,68.236876,58.727181,51.648080,72.486740,76.729792,80.684197,77.188480,81.185704,52.613634,48.417053,53.331512,59.656072,39.515442,36.959338,34.732175,53.741568,54.862690,55.759394,62.459004,62.101501,61.791742,68.063295,67.011309,
98.340666,89.923930,82.254928,77.611911,76.411915,69.494921,63.749707,73.357350,65.264064,59.197104,77.804255,82.334250,86.336249,82.474357,86.372888,55.797744,51.328307,55.879301,61.422068,43.243721,40.882117,38.684022,57.967675,58.742017,59.138739,66.230810,65.148818,64.464378,71.426541,70.464778,
73.883194,63.804966,55.390936,50.383484,48.294687,40.900588,34.793472,45.539486,37.166265,31.106067,52.247721,56.191862,60.007119,57.255703,60.623276,52.089483,48.206663,52.907699,58.427066,41.343695,39.944562,38.727772,56.199789,58.495575,60.096174,64.760458,63.981056,63.077754,69.505560,68.317878,
59.580600,48.599434,39.802098,34.116143,32.846469,25.262886,19.040006,29.988414,22.074366,16.420862,33.855915,32.152033,32.189894,41.804093,44.033363,47.033617,44.189507,50.785971,57.572478,36.742502,35.894999,35.549796,52.708048,55.345696,56.792480,61.756802,62.172288,62.286669,64.082652,62.284827,
82.547522,72.756314,64.084679,58.802205,54.927027,46.797979,39.786375,53.048849,44.009000,37.808070,60.038394,64.668065,68.977129,65.401089,69.140613,52.055329,48.534051,54.335213,60.544991,40.090272,38.748199,37.768149,56.365955,59.285444,61.362410,64.685988,64.298713,63.482058,70.476615,70.184350,
73.091102,59.481782,47.931886,40.208578,39.077511,28.698748,20.176315,35.996461,25.763869,18.680564,38.684636,30.724502,25.408041,49.094534,51.101625,46.492863,42.525005,50.177580,57.836783,33.017811,31.544530,30.068207,54.133058,57.830966,59.056538,64.481699,63.805497,63.060915,68.482983,65.421861,
76.393467,63.629711,52.264130,44.603291,47.281569,39.052624,32.002437,43.474931,34.091046,26.961553,43.681383,35.424706,29.229757,54.457468,57.551926,50.134212,46.317351,52.720952,59.387118,35.725665,33.038795,30.851048,48.579538,45.459926,42.599884,64.974511,64.406914,64.037871,68.200815,64.601791,
57.812953,45.458767,34.257030,26.662862,25.134528,16.110405,8.781675,20.779650,10.755444,3.803262,22.631545,13.596076,7.464734,33.805695,36.277628,44.258055,39.543709,43.508276,49.355474,30.192423,27.555364,25.665331,48.503977,48.154312,47.226760,62.722981,63.316798,64.203668,64.213413,60.405022,
81.739467,70.968819,61.457229,54.651046,55.675358,48.067984,41.845298,51.010942,42.327836,36.285260,51.809126,44.084492,38.646460,61.305451,63.663024,51.405406,46.940666,51.569498,56.890976,36.406618,33.928084,32.267004,51.536596,51.108426,50.328457,62.272775,62.209749,62.944251,65.369594,63.104284,
91.129243,80.560440,70.596850,63.179064,66.138208,58.504421,51.939297,61.060899,52.304876,46.230853,60.778463,53.139561,47.975269,68.825161,69.865876,53.673458,48.265952,51.961374,56.701434,38.880187,35.916367,33.248964,53.635496,52.892292,51.856667,64.314979,63.420343,63.954890,67.163813,63.919842,
66.678596,55.971658,46.757725,40.303701,38.893676,31.779248,25.924453,34.614050,26.436558,20.612305,35.907289,28.607151,23.338404,46.265775,48.851216,51.067168,46.710533,49.946672,54.876041,37.624311,35.221881,33.523929,52.689362,52.751976,52.201080,63.922524,64.917636,65.810323,66.041195,63.851565,
66.693187,56.314242,47.388417,41.224247,39.596891,32.374662,26.448596,35.203934,26.997098,21.285620,36.601579,29.150769,23.932526,46.548149,49.043640,49.461329,45.325217,48.332313,53.096080,35.575038,33.130872,31.431556,50.022644,49.970013,49.530447,61.511165,62.444437,63.734776,64.190680,61.900795,
87.569761,76.889902,67.081791,59.897649,63.490021,55.483359,48.780650,58.487302,48.737416,41.910273,57.546496,49.010873,43.279546,65.586907,66.078889,50.382543,45.462325,49.883652,55.053633,35.054022,32.248044,30.075049,49.907014,48.859617,47.387728,61.203361,60.837877,61.487919,64.430177,61.283368,
64.369422,53.744113,44.303685,37.874109,35.224652,27.777493,21.868828,30.569187,22.054341,16.349325,32.338059,24.742424,19.542557,42.414740,44.660616,47.893432,43.854457,46.787715,51.717466,33.949101,31.619331,30.036035,49.531281,49.689576,49.326605,61.508703,62.605107,63.841337,63.541973,61.172932,
54.008603,43.252870,34.217423,28.195834,24.369821,17.012759,11.016443,20.451491,12.105089,6.420672,22.837962,15.467970,10.541549,31.932050,33.668122,47.407553,44.162041,47.781339,53.188980,35.106343,32.504776,30.551434,50.468671,50.951254,50.679916,62.515461,63.707584,64.977324,65.174967,63.433248,
52.503681,46.016315,45.154038,52.280617,48.597369,45.572755,43.683276,63.097686,58.828664,55.397475,61.662835,56.134796,53.511363,59.945893,54.212582,92.098236,84.953439,77.767360,75.495297,45.226520,42.729828,48.671818,44.448078,42.088073,47.682250,63.980746,70.547271,77.067786,79.477870,84.057248,
56.375539,50.333011,51.745182,58.008516,51.855528,49.710280,47.818995,66.024780,62.957144,59.631050,66.995502,62.376934,59.421480,66.159713,60.649806,88.159168,80.105972,73.266685,70.540220,42.311698,38.593286,43.771291,40.926951,37.340647,41.784775,56.739229,63.054663,69.839907,72.855526,77.602774,
45.667958,39.884633,39.659792,44.964695,42.608568,38.967621,35.537973,53.943026,50.775981,47.812569,54.791802,49.818128,46.819761,54.395860,49.025959,85.369825,79.386175,72.250122,68.956655,45.125127,40.968335,42.801630,42.892233,37.820137,38.803890,57.450300,63.012213,68.665749,71.744442,76.939386,
65.713018,60.657567,63.966542,71.264941,63.826400,62.310821,60.298407,78.079212,75.549817,72.150183,78.804958,73.489046,69.977653,77.109599,70.929897,86.176169,76.127803,69.360012,68.743622,38.729531,34.824169,40.411186,38.287944,34.579995,39.493161,56.651396,63.355207,69.746375,72.248065,77.404690,
58.326739,52.186358,54.742336,63.208324,56.489718,54.374975,51.863217,71.523333,68.169653,64.150244,71.542877,65.665877,61.867905,70.361286,64.271718,79.554451,69.169348,60.764354,59.010839,30.368745,25.801516,30.726546,29.388809,24.475950,28.627446,45.448035,53.202611,61.180311,62.725013,67.758876,
55.553001,50.392520,53.352129,61.123645,55.398411,52.858818,49.918377,68.450427,66.396868,63.932294,69.144720,64.318281,60.886472,67.046183,61.339998,81.941545,72.428381,66.368073,65.515590,37.797987,32.128257,34.134290,37.276858,31.872433,34.164262,52.437800,58.643198,65.134275,69.001877,73.556179,
30.470219,22.465894,19.511369,25.137925,25.877637,20.423058,17.099723,39.155424,31.473440,26.546884,37.357560,31.086323,28.806657,35.767955,30.234352,84.651184,76.349950,68.645853,65.094757,33.061957,31.019524,36.847645,31.561911,29.502079,35.833615,51.501340,58.246577,65.621018,67.757541,72.753537,
34.831730,26.906267,24.120796,29.991513,30.677736,25.108868,21.034434,42.867818,35.597214,30.401036,40.865934,34.446582,31.650895,39.625311,33.872494,77.582741,69.019616,60.846692,57.799572,27.903134,25.596571,30.375490,24.897224,23.307450,29.208809,44.853052,52.218217,59.294933,60.580564,66.193593,
57.504362,52.124709,54.960358,63.215482,56.159514,54.655921,53.207219,71.010351,67.956650,64.594167,72.257078,66.827166,63.222677,70.431435,64.295512,75.019717,63.791341,54.320866,52.730602,25.495249,21.828763,27.806371,24.461901,19.892888,24.417648,39.145890,46.591300,54.743177,57.137138,63.269782,
49.885619,44.748822,44.657785,49.221069,47.002482,44.632342,42.989713,60.787010,57.420194,54.351139,60.217237,54.735583,51.786625,60.063374,54.875535,72.286928,63.978851,57.022691,52.525914,28.383309,27.243793,34.313020,27.402586,25.994873,31.706560,45.464817,53.028411,59.313941,57.673103,62.633312,
